,ID,sas_pred,TransactionID,xgboost_pred,isFraud
7379,3108443,0.00822,3108443,0.00982897,0
7380,3108450,0.00692,3108450,0.001365621,0
7381,3108491,0.01275,3108491,0.011491227,0
7382,3108499,0.01117,3108499,0.006154524,0
7383,3108543,0.0088,3108543,0.005331196,0
7384,3108546,0.03083,3108546,0.03564792,1
7385,3108559,0.00819,3108559,0.01204147,0
7386,3108568,0.00741,3108568,0.005108705,0
7387,3108604,0.01497,3108604,0.010353401,0
7388,3108618,0.01976,3108618,0.004756362,0
7389,3108620,0.0903,3108620,0.0494053,0
7390,3108623,0.01084,3108623,0.005614078,0
7391,3108649,0.05251,3108649,0.04842875,0
7392,3108653,0.00857,3108653,0.004419958,0
7393,3108668,0.08116,3108668,0.007936493,0
7394,3108699,0.00771,3108699,0.003233483,0
7395,3108715,0.00692,3108715,0.001046007,0
7396,3108752,0.10395,3108752,0.06741177,0
7397,3108847,0.0126,3108847,0.010867839,0
7398,3108848,0.01447,3108848,0.003574608,0
7399,3108856,0.01185,3108856,0.006848592,0
7400,3108866,0.03765,3108866,0.022482516,0
7401,3108872,0.00753,3108872,0.001645076,0
7402,3108873,0.00692,3108873,0.002492623,0
7403,3108938,0.19491,3108938,0.046882648,0
7404,3108956,0.01092,3108956,0.005736482,0
7405,3108963,0.02634,3108963,0.020133378,0
7406,3108997,0.00702,3108997,0.003536093,0
7407,3109010,0.01458,3109010,0.018691158,0
7408,3109011,0.65362,3109011,0.22442429,0
7409,3109022,0.01248,3109022,0.02540395,0
7410,3109023,0.58048,3109023,0.37409088,0
7411,3109030,0.01203,3109030,0.007498613,0
7412,3109050,0.01497,3109050,0.003524383,0
7413,3109067,0.01105,3109067,0.002835868,0
7414,3109079,0.01095,3109079,0.007945955,0
7415,3109084,0.00763,3109084,0.000940717,0
7416,3109107,0.04704,3109107,0.011357468,0
7417,3109111,0.07754,3109111,0.030651657,0
7418,3109143,0.00963,3109143,0.007348563,0
7419,3109148,0.01137,3109148,0.007794991,0
7420,3109176,0.04393,3109176,0.007703045,0
7421,3109179,0.2977,3109179,0.39601588,0
7422,3109181,0.03284,3109181,0.005415322,0
7423,3109189,0.01296,3109189,0.007506196,0
7424,3109193,0.0888,3109193,0.047413602,0
7425,3109206,0.00846,3109206,0.004599781,0
7426,3109209,0.00921,3109209,0.000740168,0
7427,3109257,0.01185,3109257,0.008684077,0
7428,3109305,0.03297,3109305,0.004486653,0
7429,3109355,0.02105,3109355,0.044679742,0
7430,3109360,0.01205,3109360,0.005997793,0
7431,3109369,0.0122,3109369,0.005232548,0
7432,3109370,0.01495,3109370,0.009382285,0
7433,3109372,0.01118,3109372,0.00629916,0
7434,3109373,0.01195,3109373,0.006919565,0
7435,3109374,0.00692,3109374,0.005491808,0
7436,3109379,0.0225,3109379,0.030703066,0
7437,3109382,0.05597,3109382,0.046917807,0
7438,3109383,0.00909,3109383,0.006312432,0
7439,3109479,0.00734,3109479,0.00072519,0
7440,3109488,0.02156,3109488,0.007537685,0
7441,3109489,0.01182,3109489,0.009506825,0
7442,3109499,0.00692,3109499,0.001998856,0
7443,3109522,0.3048,3109522,0.12382218,0
7444,3109535,0.02008,3109535,0.00601431,0
7445,3109555,0.01035,3109555,0.009011129,0
7446,3109559,0.01282,3109559,0.005181546,0
7447,3109562,0.00658,3109562,0.010775313,0
7448,3109564,0.00761,3109564,0.014547366,0
7449,3109566,0.00752,3109566,0.002836317,0
7450,3109590,0.04451,3109590,0.003816123,0
7451,3109665,0.0458,3109665,0.035914045,0
7452,3109668,0.01182,3109668,0.007347287,0
7453,3109671,0.13932,3109671,0.015466022,0
7454,3109686,0.01185,3109686,0.008684077,0
7455,3109738,0.00842,3109738,0.012839725,0
7456,3109740,0.0055,3109740,0.002832628,0
7457,3109764,0.00778,3109764,0.004856867,0
7458,3109767,0.02912,3109767,0.05484925,0
7459,3109770,0.01094,3109770,0.006801347,0
7460,3109777,0.00965,3109777,0.007742726,0
7461,3109783,0.00657,3109783,0.004518235,0
7462,3109790,0.00787,3109790,0.002358829,0
7463,3109796,0.00855,3109796,0.00466275,0
7464,3109843,0.00889,3109843,0.00393938,0
7465,3109853,0.01178,3109853,0.010136309,0
7466,3109867,0.14428,3109867,0.17837274,1
7467,3109904,0.05925,3109904,0.004141525,0
7468,3109935,0.01122,3109935,0.005657381,0
7469,3109942,0.01376,3109942,0.03789126,0
7470,3109965,0.00976,3109965,0.004371857,0
7471,3109992,0.01457,3109992,0.01622847,1
7472,3109994,0.03847,3109994,0.005741911,0
7473,3109995,0.02641,3109995,0.010136945,0
7474,3110000,0.02295,3110000,0.014049307,0
7475,3110009,0.00726,3110009,0.002117743,0
7476,3110021,0.01387,3110021,0.008541278,0
7477,3110032,0.00737,3110032,0.001732024,0
7478,3110053,0.01141,3110053,0.007989381,0
7479,3110055,0.012,3110055,0.006884644,0
7480,3110102,0.00769,3110102,0.001481207,0
7481,3110103,0.02503,3110103,0.018272651,0
7482,3110148,0.01186,3110148,0.019443674,0
7483,3110163,0.00804,3110163,0.024949478,0
7484,3110172,0.00842,3110172,0.004109803,0
7485,3110182,0.06725,3110182,0.07576722,0
7486,3110201,0.00783,3110201,0.002806649,0
7487,3110206,0.04218,3110206,0.03969365,0
7488,3110215,0.00769,3110215,0.001697703,0
7489,3110216,0.01371,3110216,0.014117436,0
7490,3110251,0.01239,3110251,0.009124413,0
7491,3110256,0.00836,3110256,0.002253179,0
7492,3110275,0.0065,3110275,0.001083129,0
7493,3110290,0.01185,3110290,0.009502233,0
7494,3110304,0.01007,3110304,0.009646271,0
7495,3110324,0.00821,3110324,0.002403338,0
7496,3110327,0.01311,3110327,0.007303608,0
7497,3110334,0.01456,3110334,0.016189871,0
7498,3110336,0.02026,3110336,0.008449002,0
7499,3110349,0.01768,3110349,0.026405942,0
7500,3110353,0.01088,3110353,0.005927992,0
7501,3110362,0.03569,3110362,0.04088288,0
7502,3110378,0.00708,3110378,0.000846681,0
7503,3110388,0.01155,3110388,0.010270691,0
7504,3110398,0.00945,3110398,0.00447734,0
7505,3110418,0.01078,3110418,0.01351779,0
7506,3110433,0.01202,3110433,0.012638153,0
7507,3110449,0.01239,3110449,0.007845356,0
7508,3110450,0.00881,3110450,0.004371961,0
7509,3110470,0.00921,3110470,0.001434304,0
7510,3110474,0.78019,3110474,0.97516114,1
7511,3110483,0.01258,3110483,0.009044244,0
7512,3110515,0.01308,3110515,0.003095715,0
7513,3110526,0.01185,3110526,0.009323802,0
7514,3110535,0.80375,3110535,0.9816871,1
7515,3110553,0.04393,3110553,0.07331065,1
7516,3110569,0.00906,3110569,0.002683856,0
7517,3110574,0.01205,3110574,0.013143723,0
7518,3110621,0.30216,3110621,0.12327905,0
7519,3110651,0.013,3110651,0.015558591,0
7520,3110697,0.01032,3110697,0.002868434,0
7521,3110702,0.01521,3110702,0.008728684,0
7522,3110731,0.01761,3110731,0.043076124,0
7523,3110776,0.00692,3110776,0.001465353,0
7524,3110787,0.00959,3110787,0.003465582,0
7525,3110802,0.00903,3110802,0.009990566,0
7526,3110810,0.01212,3110810,0.003106574,0
7527,3110813,0.01137,3110813,0.005793898,0
7528,3110831,0.00736,3110831,0.003805268,0
7529,3110836,0.11941,3110836,0.061166067,0
7530,3110844,0.15995,3110844,0.005230573,0
7531,3110859,0.02775,3110859,0.01303977,0
7532,3110887,0.01483,3110887,0.007039772,0
7533,3110965,0.00794,3110965,0.002756339,0
7534,3110975,0.00736,3110975,0.011731043,0
7535,3110991,0.01307,3110991,0.023386488,0
7536,3111013,0.05637,3111013,0.015754107,0
7537,3111040,0.01279,3111040,0.005981646,0
7538,3111060,0.01426,3111060,0.01937034,0
7539,3111068,0.00884,3111068,0.00314267,0
7540,3111097,0.23025,3111097,0.492185,1
7541,3111110,0.01282,3111110,0.009115683,0
7542,3111125,0.01834,3111125,0.019213328,0
7543,3111178,0.00694,3111178,0.001174106,0
7544,3111179,0.09106,3111179,0.066074714,0
7545,3111180,0.10156,3111180,0.007369191,0
7546,3111187,0.52183,3111187,0.9387973,1
7547,3111202,0.03378,3111202,0.014887471,0
7548,3111206,0.01564,3111206,0.014689202,0
7549,3111230,0.0159,3111230,0.019564701,1
7550,3111249,0.02267,3111249,0.03607965,0
7551,3111253,0.01185,3111253,0.007490156,0
7552,3111262,0.01268,3111262,0.00921169,0
7553,3111282,0.07576,3111282,0.052421287,0
7554,3111288,0.01688,3111288,0.008392136,0
7555,3111309,0.01212,3111309,0.003044189,0
7556,3111340,0.00841,3111340,0.002521644,0
7557,3111341,0.01781,3111341,0.024082758,0
7558,3111342,0.01039,3111342,0.005832372,0
7559,3111351,0.01986,3111351,0.030881518,0
7560,3111355,0.00818,3111355,0.00471628,0
7561,3111359,0.01007,3111359,0.008548129,0
7562,3111397,0.00823,3111397,0.003690559,0
7563,3111411,0.03871,3111411,0.018696018,0
7564,3111437,0.0077,3111437,0.001940872,0
7565,3111449,0.00825,3111449,0.003912632,0
7566,3111518,0.00932,3111518,0.006856228,0
7567,3111528,0.01444,3111528,0.014914811,0
7568,3111549,0.01069,3111549,0.009260722,0
7569,3111572,0.03185,3111572,0.05474269,0
7570,3111588,0.0226,3111588,0.002577045,0
7571,3111598,0.00815,3111598,0.001337558,0
7572,3111614,0.04313,3111614,0.014778677,0
7573,3111627,0.00796,3111627,0.002760812,0
7574,3111639,0.03361,3111639,0.001524928,0
7575,3111643,0.00848,3111643,0.004849106,0
7576,3111646,0.01182,3111646,0.008443263,0
7577,3111649,0.02299,3111649,0.010846289,0
7578,3111662,0.01185,3111662,0.005676956,0
7579,3111665,0.01182,3111665,0.008606487,0
7580,3111669,0.01037,3111669,0.010741246,0
7581,3111672,0.0376,3111672,0.020202972,0
7582,3111737,0.01047,3111737,0.010248984,0
7583,3111758,0.01195,3111758,0.006430074,0
7584,3111769,0.00974,3111769,0.008199229,0
7585,3111775,0.18731,3111775,0.108123265,1
7586,3111820,0.01185,3111820,0.007507713,0
7587,3111839,0.11051,3111839,0.010739072,0
7588,3111856,0.01163,3111856,0.013209862,0
7589,3111867,0.0126,3111867,0.010721413,0
7590,3111882,0.00694,3111882,0.00184991,0
7591,3111907,0.01287,3111907,0.011510384,0
7592,3111913,0.00952,3111913,0.005034707,0
7593,3111916,0.0098,3111916,0.007098468,0
7594,3111924,0.00787,3111924,0.001811001,0
7595,3111945,0.31992,3111945,0.106256254,0
7596,3111948,0.01472,3111948,0.010952735,0
7597,3111977,0.01036,3111977,0.003119102,0
7598,3112006,0.04042,3112006,0.021312315,0
7599,3112029,0.01543,3112029,0.004695332,0
7600,3112055,0.01106,3112055,0.011151814,0
7601,3112057,0.00999,3112057,0.005934421,0
7602,3112068,0.00772,3112068,0.010677461,0
7603,3112099,0.00923,3112099,0.00540649,0
7604,3112108,0.0128,3112108,0.01730638,0
7605,3112112,0.09443,3112112,0.06858253,0
7606,3112145,0.0188,3112145,0.003589025,0
7607,3112158,0.01252,3112158,0.002603626,0
7608,3112166,0.00974,3112166,0.004796901,0
7609,3112169,0.2082,3112169,0.17616385,0
7610,3112183,0.0968,3112183,0.05545779,0
7611,3112196,0.22221,3112196,0.17378236,1
7612,3112205,0.01162,3112205,0.004586341,0
7613,3112217,0.01497,3112217,0.012026583,0
7614,3112227,0.02456,3112227,0.007826316,0
7615,3112259,0.00963,3112259,0.005682204,0
7616,3112298,0.02184,3112298,0.037843816,0
7617,3112310,0.01019,3112310,0.004553898,0
7618,3112311,0.01442,3112311,0.029555758,0
7619,3112349,0.0059,3112349,0.001978311,0
7620,3112358,0.00831,3112358,0.013217523,0
7621,3112384,0.0115,3112384,0.00458148,0
7622,3112387,0.01703,3112387,0.004436496,0
7623,3112457,0.01184,3112457,0.008630756,0
7624,3112466,0.01651,3112466,0.00141694,0
7625,3112480,0.14126,3112480,0.13149536,0
7626,3112485,0.09241,3112485,0.09797784,0
7627,3112540,0.01208,3112540,0.005244948,0
7628,3112545,0.00787,3112545,0.01860624,0
7629,3112549,0.01257,3112549,0.020301549,0
7630,3112577,0.01202,3112577,0.007841541,0
7631,3112586,0.00976,3112586,0.004224232,0
7632,3112615,0.01483,3112615,0.009393469,0
7633,3112624,0.01219,3112624,0.00984075,0
7634,3112643,0.04193,3112643,0.025055336,0
7635,3112666,0.01497,3112666,0.014964473,0
7636,3112713,0.01116,3112713,0.00088553,0
7637,3112720,0.02292,3112720,0.020178411,0
7638,3112723,0.01083,3112723,0.004986359,0
7639,3112735,0.04671,3112735,0.025691161,0
7640,3112741,0.01051,3112741,0.005774646,0
7641,3112747,0.0148,3112747,0.003165413,0
7642,3112763,0.0088,3112763,0.010370623,0
7643,3112805,0.01184,3112805,0.00921169,0
7644,3112862,0.05194,3112862,0.009386718,0
7645,3112868,0.03953,3112868,0.04680786,0
7646,3112874,0.02686,3112874,0.00626497,0
7647,3112877,0.02377,3112877,0.027784685,0
7648,3112892,0.03606,3112892,0.057221364,1
7649,3112900,0.00843,3112900,0.003956006,0
7650,3112912,0.00869,3112912,0.002552413,0
7651,3112918,0.00933,3112918,0.013872092,0
7652,3112923,0.02581,3112923,0.07625119,1
7653,3112924,0.01429,3112924,0.005912409,0
7654,3112976,0.01847,3112976,0.046019413,0
7655,3112985,0.01165,3112985,0.029842699,0
7656,3112991,0.01276,3112991,0.010983911,0
7657,3112996,0.01138,3112996,0.004280261,0
7658,3113002,0.01094,3113002,0.007229567,0
7659,3113043,0.01116,3113043,0.008123552,0
7660,3113045,0.01297,3113045,0.003960487,0
7661,3113071,0.20602,3113071,0.24397764,0
7662,3113095,0.01042,3113095,0.004584767,0
7663,3113105,0.01185,3113105,0.007285256,0
7664,3113111,0.00692,3113111,0.000895501,0
7665,3113115,0.04339,3113115,0.049410515,0
7666,3113133,0.01032,3113133,0.002510005,0
7667,3113149,0.01448,3113149,0.004110271,0
7668,3113191,0.22802,3113191,0.08381606,0
7669,3113204,0.18397,3113204,0.11739116,0
7670,3113236,0.01298,3113236,0.012876651,0
7671,3113239,0.00917,3113239,0.005095093,0
7672,3113264,0.01638,3113264,0.013757587,0
7673,3113274,0.01649,3113274,0.010765295,0
7674,3113278,0.01345,3113278,0.009929132,0
7675,3113283,0.12456,3113283,0.03449644,0
7676,3113288,0.01182,3113288,0.009079904,0
7677,3113304,0.00884,3113304,0.002809588,0
7678,3113307,0.02292,3113307,0.007978468,0
7679,3113320,0.00752,3113320,0.000890684,0
7680,3113323,0.28746,3113323,0.04723751,0
7681,3113330,0.15325,3113330,0.11589897,0
7682,3113335,0.00821,3113335,0.003425714,0
7683,3113349,0.00967,3113349,0.008153114,0
7684,3113364,0.00845,3113364,0.003965281,0
7685,3113372,0.00788,3113372,0.003612486,0
7686,3113388,0.009,3113388,0.003058584,0
7687,3113466,0.00757,3113466,0.002474574,0
7688,3113486,0.00769,3113486,0.002259119,0
7689,3113488,0.01005,3113488,0.006175617,0
7690,3113517,0.01736,3113517,0.011337743,0
7691,3113535,0.0113,3113535,0.004323841,0
7692,3113549,0.01113,3113549,0.0018925,0
7693,3113563,0.00883,3113563,0.003215787,0
7694,3113615,0.01569,3113615,0.006390165,0
7695,3113616,0.12173,3113616,0.05538998,0
7696,3113618,0.00844,3113618,0.001615309,0
7697,3113640,0.02018,3113640,0.007445426,0
7698,3113641,0.00949,3113641,0.003621033,0
7699,3113645,0.0092,3113645,0.004501486,0
7700,3113654,0.00964,3113654,0.006462516,0
7701,3113655,0.01615,3113655,0.007719706,0
7702,3113673,0.01237,3113673,0.019609021,0
7703,3113686,0.02702,3113686,0.019762477,0
7704,3113707,0.01889,3113707,0.010242562,0
7705,3113717,0.01195,3113717,0.01369289,0
7706,3113736,0.01365,3113736,0.003263907,0
7707,3113746,0.01205,3113746,0.008562964,0
7708,3113752,0.01933,3113752,0.011809064,0
7709,3113757,0.00871,3113757,0.00521208,0
7710,3113769,0.00734,3113769,0.00196649,0
7711,3113773,0.01111,3113773,0.005676659,0
7712,3113819,0.0142,3113819,0.029243134,0
7713,3113836,0.01239,3113836,0.005248228,0
7714,3113840,0.00757,3113840,0.001696484,0
7715,3113849,0.01418,3113849,0.006635013,0
7716,3113903,0.00804,3113903,0.001413454,0
7717,3113914,0.15652,3113914,0.058661897,0
7718,3113915,0.01004,3113915,0.011290452,0
7719,3113920,0.01325,3113920,0.019323902,0
7720,3113928,0.07648,3113928,0.042512946,0
7721,3113936,0.00869,3113936,0.002634667,0
7722,3113974,0.02136,3113974,0.01216378,0
7723,3113991,0.43041,3113991,0.028013064,1
7724,3113992,0.00708,3113992,0.000969701,0
7725,3114004,0.01533,3114004,0.007371975,0
7726,3114005,0.00794,3114005,0.003292803,0
7727,3114013,0.18782,3114013,0.07617404,0
7728,3114038,0.0107,3114038,0.007393776,0
7729,3114041,0.01276,3114041,0.003900967,0
7730,3114047,0.01975,3114047,0.01913936,0
7731,3114062,0.03454,3114062,0.007010949,0
7732,3114065,0.0103,3114065,0.003252048,0
7733,3114073,0.02119,3114073,0.008137746,0
7734,3114074,0.00933,3114074,0.002369438,0
7735,3114105,0.0374,3114105,0.031426553,0
7736,3114112,0.0176,3114112,0.005538076,0
7737,3114123,0.10435,3114123,0.100078166,0
7738,3114127,0.01025,3114127,0.004629817,0
7739,3114133,0.01943,3114133,0.007241654,1
7740,3114172,0.01169,3114172,0.009138975,0
7741,3114239,0.12939,3114239,0.15865989,0
7742,3114240,0.01943,3114240,0.015191524,0
7743,3114241,0.01066,3114241,0.003719522,0
7744,3114248,0.0118,3114248,0.005041145,0
7745,3114260,0.04686,3114260,0.15710333,0
7746,3114275,0.01669,3114275,0.004058717,0
7747,3114276,0.01169,3114276,0.017407836,0
7748,3114295,0.01948,3114295,0.009386661,0
7749,3114315,0.00893,3114315,0.004136505,0
7750,3114319,0.01193,3114319,0.022008546,0
7751,3114332,0.00953,3114332,0.006206399,0
7752,3114334,0.10907,3114334,0.02432918,0
7753,3114349,0.01185,3114349,0.010160704,0
7754,3114355,0.17485,3114355,0.056673266,0
7755,3114360,0.06789,3114360,0.012848008,0
7756,3114439,0.01394,3114439,0.006484954,0
7757,3114447,0.01309,3114447,0.008617943,0
7758,3114451,0.08797,3114451,0.06251165,0
7759,3114470,0.00868,3114470,0.002660562,0
7760,3114477,0.07215,3114477,0.0735977,0
7761,3114486,0.08652,3114486,0.06921459,0
7762,3114490,0.01045,3114490,0.008504429,0
7763,3114494,0.00692,3114494,0.001876469,0
7764,3114508,0.00912,3114508,0.003721232,0
7765,3114509,0.01589,3114509,0.006528284,0
7766,3114519,0.00803,3114519,0.003721983,0
7767,3114584,0.01736,3114584,0.019496689,0
7768,3114590,0.00794,3114590,0.003861686,0
7769,3114591,0.02183,3114591,0.011347814,0
7770,3114618,0.01561,3114618,0.01593632,0
7771,3114659,0.04704,3114659,0.046646915,1
7772,3114683,0.01224,3114683,0.015559672,0
7773,3114696,0.01069,3114696,0.004212953,0
7774,3114708,0.00747,3114708,0.001371662,0
7775,3114714,0.00816,3114714,0.002108977,0
7776,3114727,0.00783,3114727,0.002558443,0
7777,3114731,0.02137,3114731,0.030093286,0
7778,3114732,0.02493,3114732,0.0393097,0
7779,3114746,0.01783,3114746,0.011306028,0
7780,3114767,0.03379,3114767,0.013480541,0
7781,3114783,0.01546,3114783,0.013942692,0
7782,3114807,0.0156,3114807,0.020180605,0
7783,3114811,0.04145,3114811,0.007231967,0
7784,3114817,0.03653,3114817,0.03698884,0
7785,3114826,0.00694,3114826,0.001598262,0
7786,3114836,0.01287,3114836,0.006370406,0
7787,3114838,0.00854,3114838,0.00207259,0
7788,3114849,0.02769,3114849,0.037120394,0
7789,3114851,0.02805,3114851,0.017115958,0
7790,3114933,0.01154,3114933,0.004551449,0
7791,3114952,0.03135,3114952,0.010796054,0
7792,3114971,0.01529,3114971,0.006232993,0
7793,3114984,0.02888,3114984,0.024732526,0
7794,3115000,0.01354,3115000,0.024718212,0
7795,3115020,0.00963,3115020,0.004230828,0
7796,3115041,0.00803,3115041,0.00097719,0
7797,3115060,0.05019,3115060,0.02467409,0
7798,3115073,0.00889,3115073,0.003301379,0
7799,3115081,0.00958,3115081,0.001576435,0
7800,3115090,0.01334,3115090,0.016430099,0
7801,3115122,0.02617,3115122,0.010621694,0
7802,3115130,0.01376,3115130,0.011188287,0
7803,3115134,0.01171,3115134,0.002723085,0
7804,3115136,0.01269,3115136,0.006752015,0
7805,3115144,0.01241,3115144,0.006252126,0
7806,3115145,0.00889,3115145,0.005808904,0
7807,3115152,0.01185,3115152,0.011843893,0
7808,3115155,0.00934,3115155,0.003682074,0
7809,3115158,0.0107,3115158,0.00406696,0
7810,3115169,0.01071,3115169,0.003155509,0
7811,3115180,0.00963,3115180,0.017924193,0
7812,3115183,0.00744,3115183,0.000626536,1
7813,3115190,0.01629,3115190,0.022669986,0
7814,3115194,0.01169,3115194,0.007647431,0
7815,3115224,0.01239,3115224,0.007331984,0
7816,3115253,0.14407,3115253,0.057302266,0
7817,3115269,0.00652,3115269,0.001963594,0
7818,3115288,0.00796,3115288,0.002147769,0
7819,3115297,0.01656,3115297,0.008092199,0
7820,3115306,0.15128,3115306,0.04628171,0
7821,3115315,0.00769,3115315,0.00116685,0
7822,3115348,0.01185,3115348,0.007153145,0
7823,3115363,0.02382,3115363,0.03375549,0
7824,3115380,0.00736,3115380,0.00130182,0
7825,3115389,0.00868,3115389,0.002644225,0
7826,3115391,0.01892,3115391,0.002874409,0
7827,3115400,0.03426,3115400,0.025519835,0
7828,3115404,0.03034,3115404,0.015648467,0
7829,3115408,0.00916,3115408,0.002206359,0
7830,3115424,0.01152,3115424,0.003800546,0
7831,3115425,0.01254,3115425,0.00778634,0
7832,3115435,0.01259,3115435,0.011441549,0
7833,3115436,0.00974,3115436,0.002140494,0
7834,3115453,0.01126,3115453,0.006605554,0
7835,3115471,0.01761,3115471,0.013330233,0
7836,3115486,0.32862,3115486,0.4391717,1
7837,3115512,0.02402,3115512,0.028126406,0
7838,3115524,0.00863,3115524,0.000806668,0
7839,3115530,0.02209,3115530,0.053068403,0
7840,3115540,0.00963,3115540,0.003230106,0
7841,3115541,0.00787,3115541,0.001558589,0
7842,3115561,0.00694,3115561,0.004070411,0
7843,3115597,0.00701,3115597,0.000713092,0
7844,3115612,0.01083,3115612,0.005093578,0
7845,3115619,0.0176,3115619,0.012243057,0
7846,3115624,0.00692,3115624,0.002102349,0
7847,3115629,0.02586,3115629,0.020871053,0
7848,3115631,0.01056,3115631,0.004906646,0
7849,3115666,0.00713,3115666,0.00316779,0
7850,3115674,0.01827,3115674,0.008321145,0
7851,3115714,0.00998,3115714,0.004182874,0
7852,3115726,0.02011,3115726,0.059448443,0
7853,3115735,0.00804,3115735,0.006045932,0
7854,3115765,0.00889,3115765,0.005346278,0
7855,3115819,0.00951,3115819,0.002207971,0
7856,3115844,0.00811,3115844,0.003052202,0
7857,3115884,0.00784,3115884,0.003735946,0
7858,3115902,0.01264,3115902,0.005955209,0
7859,3115907,0.01205,3115907,0.011641664,0
7860,3115913,0.00941,3115913,0.012398887,0
7861,3115916,0.05748,3115916,0.038911175,0
7862,3115921,0.02508,3115921,0.04347592,0
7863,3115923,0.01123,3115923,0.013745281,0
7864,3115946,0.11447,3115946,0.022827394,0
7865,3115960,0.00961,3115960,0.005235225,0
7866,3115977,0.02791,3115977,0.024875678,0
7867,3115989,0.0203,3115989,0.007894064,0
7868,3115996,0.01584,3115996,0.011503469,0
7869,3116006,0.00692,3116006,0.002748286,0
7870,3116037,0.01018,3116037,0.001941558,0
7871,3116050,0.01758,3116050,0.014975983,0
7872,3116084,0.00976,3116084,0.002570081,0
7873,3116119,0.02255,3116119,0.00728983,0
7874,3116147,0.03259,3116147,0.019197207,0
7875,3116149,0.01094,3116149,0.010296793,0
7876,3116165,0.15008,3116165,0.02820814,0
7877,3116182,0.0088,3116182,0.009087381,0
7878,3116183,0.0183,3116183,0.01203183,0
7879,3116192,0.01782,3116192,0.03461139,0
7880,3116208,0.07332,3116208,0.012975631,0
7881,3116231,0.01282,3116231,0.006233406,0
7882,3116236,0.01185,3116236,0.010424313,0
7883,3116241,0.25264,3116241,0.28991818,1
7884,3116311,0.01197,3116311,0.010425027,0
7885,3116317,0.01282,3116317,0.007971477,0
7886,3116346,0.01879,3116346,0.010405721,0
7887,3116351,0.0309,3116351,0.01832772,0
7888,3116355,0.07613,3116355,0.014579154,0
7889,3116380,0.00869,3116380,0.002152182,0
7890,3116405,0.01137,3116405,0.005030208,0
7891,3116420,0.01975,3116420,0.008686236,0
7892,3116434,0.00694,3116434,0.002414318,0
7893,3116443,0.20349,3116443,0.20714961,0
7894,3116458,0.00808,3116458,0.009127776,0
7895,3116501,0.01169,3116501,0.007234987,0
7896,3116524,0.00935,3116524,0.006065365,0
7897,3116526,0.03174,3116526,0.009574518,0
7898,3116527,0.0085,3116527,0.011908024,0
7899,3116540,0.0134,3116540,0.009999177,0
7900,3116557,0.01166,3116557,0.011657371,0
7901,3116561,0.05362,3116561,0.05080945,0
7902,3116600,0.00896,3116600,0.002268842,0
7903,3116603,0.00884,3116603,0.003000677,0
7904,3116605,0.00866,3116605,0.000954168,0
7905,3116613,0.27046,3116613,0.042081814,1
7906,3116682,0.01138,3116682,0.006209644,0
7907,3116717,0.01169,3116717,0.007234987,0
7908,3116742,0.07425,3116742,0.050042972,0
7909,3116746,0.0197,3116746,0.020651028,0
7910,3116747,0.01081,3116747,0.004906915,0
7911,3116750,0.008,3116750,0.002202411,0
7912,3116751,0.0093,3116751,0.004824701,0
7913,3116763,0.06863,3116763,0.015178639,0
7914,3116773,0.01794,3116773,0.006126909,0
7915,3116788,0.01161,3116788,0.007808093,0
7916,3116816,0.00859,3116816,0.002429846,0
7917,3116842,0.07501,3116842,0.042951025,0
7918,3116882,0.01088,3116882,0.005000061,0
7919,3116896,0.00998,3116896,0.0039228,0
7920,3116905,0.01343,3116905,0.023774644,0
7921,3116940,0.0107,3116940,0.006386021,0
7922,3116944,0.01185,3116944,0.007492483,0
7923,3116996,0.01074,3116996,0.000815212,0
7924,3117019,0.17242,3117019,0.24882564,1
7925,3117033,0.01818,3117033,0.006623668,0
7926,3117035,0.01813,3117035,0.017141815,0
7927,3117048,0.02071,3117048,0.041731775,0
7928,3117103,0.25728,3117103,0.47092697,1
7929,3117107,0.01962,3117107,0.013659759,0
7930,3117127,0.01543,3117127,0.008506126,0
7931,3117128,0.01053,3117128,0.021976063,0
7932,3117129,0.0102,3117129,0.004992938,0
7933,3117142,0.0102,3117142,0.005446254,0
7934,3117143,0.01042,3117143,0.004347457,0
7935,3117173,0.02024,3117173,0.011452542,1
7936,3117177,0.01083,3117177,0.00423083,0
7937,3117192,0.01185,3117192,0.007153145,0
7938,3117195,0.01034,3117195,0.010587389,0
7939,3117202,0.03102,3117202,0.012419954,0
7940,3117217,0.01289,3117217,0.004510169,0
7941,3117234,0.00769,3117234,0.001892489,0
7942,3117250,0.01407,3117250,0.00990436,0
7943,3117272,0.01083,3117272,0.00387554,0
7944,3117279,0.00773,3117279,0.001163925,0
7945,3117282,0.01298,3117282,0.002417862,0
7946,3117287,0.00785,3117287,0.004602284,0
7947,3117314,0.00845,3117314,0.003085587,0
7948,3117331,0.01736,3117331,0.013757795,0
7949,3117334,0.00948,3117334,0.004485443,0
7950,3117340,0.08149,3117340,0.04721363,0
7951,3117360,0.0093,3117360,0.011075163,0
7952,3117401,0.01151,3117401,0.004107483,0
7953,3117414,0.03242,3117414,0.006672075,0
7954,3117427,0.07063,3117427,0.054580532,0
7955,3117452,0.01094,3117452,0.007469469,0
7956,3117454,0.01087,3117454,0.006941635,0
7957,3117490,0.04432,3117490,0.039875254,0
7958,3117492,0.01057,3117492,0.005903923,0
7959,3117501,0.00951,3117501,0.002856742,0
7960,3117504,0.00704,3117504,0.001824911,0
